Id,Expected,Rooms,SqrMeters,Floor,Location,Centre,Description
1500,265000,2,50,1,Poznań ul. Keplera,0,Oferuję piękne mieszkanie na parterze przy ulicy Keplera w Poznaniu. Powierzchnia mieszkania wynosi 49 7m2 w skład którego wchodzą: - duży pokój (około 20m2) - mały pokój (około 11m2) - kuchnia (około 8m2) - łazienka (około 5m2) - wc (około...
534,299000,3,62,10,Poznań Rataje ul. Os. Rusa,0,NIEZALEŻNE POMIESZCZENIA! MIESZKANIE PO REMONCIE! GOTOWE DO WPROWADZENIA! Na sprzedaż mieszkanie 3-pokojowe usytuowane na 10 piętrze w WYSOKIM bloku z WINDĄ na os. Rusa (Rataje) o powierzchni 62m2. Mieszkanie jest jasne i przestronne. Posiada...
426,380000,3,91.3,2,Poznań Piątkowo ul. Stróżyńskiego,0,Rozkładowe dwupoziomowe mieszkanie na drugim piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Piątkowo. Trzy pokoje okna wychodzące na północ południe; widok na inne budynki. Powierzchnia użytkowa: 51 6 m2. Standard wykończenia: Ściany -...
35,300000,4,70,1,Poznań ul. Śródka Zawady Małachowskiego Tomickieg,0,Biuro Nieruchomości Credo poleca na sprzedaż mieszkanie 3-pokojowe o powierzchni 69 71 m2 usytuowane na parterze w niskim bloku z cegły z 1956 roku zlokalizowane na ul. Małachowskiego Śródka. Do mieszkania przynależy piwnica. Blok po...
4366,270000,2,44,2,Poznań Rataje Śródka ul. Jagiellońskie Os.,1,Polecam na sprzedaż mieszkanie zlokalizowane na Poznańskich Ratajach - os.Jagiellonskie Mieści się na 2 piętrze w niskim bloku. Bardzo blisko centrum niedaleko przystanek . Dobry dojazd na uczelnie do centrum i na dworzec. Bardzo dobra...
840,423523,3,69.43,2,Poznań Górczyn ul. Knapowskiego,0,Knapowskiego 25 to kameralny budynek składający się z 4 kondygnacji w tym 17 mieszkań oraz jeden lokal usługowy. Na parterze znajdują się garaże z indywidualnymi wjazdami. Garaże dostępne są również na zewnątrz zaś na terenie działki 9 miejsc...
1175,419000,3,90,1,Poznań Rataje ul. Orła Białego,0,MIESZKANIE Z WŁASNYM ZAGOSPODAROWANYM OGRODEM! DWA BALKONY! DUŻY POTENCJAŁ! MOŻLIWOŚĆ POWROTU DO POPRZEDNIEGO UKŁADU - MIESZKANIE 4-POK! Polecam na sprzedaż mieszkanie 3-pokojowe usytuowane na wysokim parterze budynku z WINDĄ położonego na...
159,339000,3,73,5,Poznań Grunwald,0,Oferta bez podatku PCC - 2%! Oferuję na sprzedaż mieszkanie położone na piątym piętrze kamienicy która przeszła rewitalizację. W budynku jest winda. Lokalizacja: centrum Poznania (ul. Bukowska - pierwszy odcinek). Powierzchnia całkowita - 73...
587,460149,2,31.8,4,Poznań Stare Miasto ul. Dominikańska,0,Zapraszamy do zapoznania się z nową inwestycją firmy Jakś-Bud! Dominikańska 9 oferuje 52 luksusowe apartamenty o powierzchni od 31 m2 do ponad 200 m2. W cenie już od 7.960 zł./m2 brutto. Ulica Dominikańska znajduje się w samym sercu Poznania i...
1314,259000,1,34,1,Poznań Naramowice ul. Błazeja,0,Przytulne mieszkanie na parterze w bloku mieszkalnym w Poznaniu w dzielnicy Naramowice. Jeden pokój z aneksem kuchennym okna wychodzące na zachód; widok na inne budynki. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - panele podłogowe ...
1000,847325,1,98.07,4,Poznań Grunwald/Łazarz,0,PRZESTRONNE APARTAMENTY w nowo odrestaurowanej kamienicy z początku XX wieku położonej w centrum Poznania. Prace konserwatorskie prowadzone były przez specjalistyczne firmy wykonawcze z wykorzystaniem najnowszych technologii i wysokiej jakości...
4184,302000,2,38.3,2,Poznań ul. Okolice Starego Rynku,1,Rozkładowe przytulne mieszkanie na drugim piętrze w kamienicy w Poznaniu w dzielnicy Centrum. Dwa pokoje z aneksem kuchennym okna wychodzące na wschód; widok na inne budynki. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - betonowa;...
945,350000,4,73.7,4,Poznań Piątkowo Winogrady ul. Os. Bolesława Chrobrego,0,CENA DO NEGOCJACJI Polecam na sprzedaż 4 pokojowe mieszkanie o powierzchni 73 70m2 położone na os. Bolesława Chrobrego obejmuje: 4 pokoje 24m2 12m2 10m2 9m2 odrębną widną kuchnię 8m2 osobną łazienkę WC korytarz. Na podłogach deski ściany...
1560,356014,3,62.9,2,Poznań Nowe Miasto ul. Smolna 13 D,0,Nieruchomości Mieszkania Nieruchomości Mieszkania
1338,180000,1,28,1,Poznań Sołacz Piątkowo Winogrady ul. Kosmonautów Os.,0,POLECAM NA SPRZEDAŻ Kawalerka 27 m2 Os.Kosmonautów Mieszkanie nie wymaga wkładu finansowego !!! Kawalerka została gruntownie wyremontowana w sierpniu 2014 roku! Wszystkie instalacje nowe! Nieruchomość złożona z: ? kuchnia zamykana bez okna...
1035,380000,2,46.5,1,Poznań Grunwald Łazarz ul. Jana Matejki,0,***MATEJKI***PO REWITALIZACJI***PARK WILSONA*** Funkcjonalne i nowocześnie urządzone dwupokojowe mieszkanie o powierzchni 46 5m2 przy ulicy Matejki na poznańskim Łazarzu. Mieszkanie położone na pierwszym piętrze w czteropiętrowej...
1273,149000,2,51,1,Poznań Jeżyce ul. Okazja Ok. Dąbrowskiego/ Rynek Jeżycki,0,Zapraszam do zapoznania się z ofertą sprzedaży mieszkania mieszczącego się w centralnej części Jeżyc. Mieszkanie posiada powierzchnię 51 m2 składa się z: dwóch pokoi( 17 i 15 m2) jeden pokój z wyjściem na loggię( 4 m2) kuchni ( 11 m2) wc ( 2m2)...
4627,299000,2,43.44,1,Poznań ul. Garbary,1,Komfortowe mieszkanie 2 pokojowe z 42metrowym tarasem. Salon z aneksem 23m2 oraz niezależny pokój 11m2. Doskonała lokalizacja blisko głównych węzłów komunikacyjnych Centrum miasta oraz terenów rekreacyjnych: park Cytadela tereny spacerowe...
1641,205000,2,35,1,Poznań Grunwald,0,Polecam na sprzedaż mieszkanie dwupokojowe o powierzchni 35m2 na Grunwaldzie rejon ul. Ściegiennego a Raszyńskiej. Mieszkanie usytuowane na parterze w niskim czteropiętrowym ocieplonym i odnowionym bloku z cegły. Mieszkanie składa się z dwóch...
1319,268000,3,49,7,Poznań Grunwald ul. Kordeckiego,0,Polecam na sprzedaż 3 pokojowe mieszkanie przy ulicy Kordeckiego (Grunwald). Lokal o powierzchni 49m2 znajduje się na 7 piętrze w w odnowionym i ocieplonym bloku z windą składa się 3 niezależnych pokoi kuchni z oknem korytarza i łazienki....
904,420000,4,98,2,Poznań Grunwald ul. Głogowska/Hetmańska,0,OKAZJA!!! CZTEROPOKOJOWE BEZCZYNSZOWE PRZESTRONNE MIESZKANIE NA POZNAŃSKIM ŁAZARZU!!! OPIS MIESZKANIA: Mieszkanie czteropokojowe w centrum na Łazarzu w niedalekiej odległości od skrzyżowania Głogowska Hetmańska o powierzchni 98 m2 znajduje się...
690,229000,2,42.6,10,Poznań Grunwald ul. Palacza,0,OFERTA ZABLOKOWANA!!!! W centrum Grunwaldu Sympatyczne komfortowe mieszkanie dwupokojowe o powierzchni użytkowej 42 60m2. Położone na X piętrze w X-piętrowym budynku z pięknym widokiem na panoramę Poznania. Układ funkcjonalny mieszkania:...
1378,250000,2,54,3,Poznań Grunwald Łazarz ul. Klaudyny Potockiej,0,Mieszkanie 2 pokojowe z oddzielną kuchnią łazienką i loggią. Lokalizacja na Grunwaldzie-Łazarzu w spokojnym lecz doskonale skomunikowanym rejonie. Przytulne mieszkanko dwupokojowe całkowicie odnowione w ocieplonym bloku w spokojnym miejscu na...
784,225000,1,40,1,Poznań ,1,Polecamy na sprzedaż przestronną kawalerkę położoną w samym centrum Poznania w okolicy ul. Libelta. Mieszkanie zlokalizowane na pierwszym piętrze 4 piętrowego bloku.Teren ogrodzony możliwość parkowania przed blokiem.Do mieszkania przynależy...
414,287000,2,51.53,3,Poznań Jeżyce ul. Dąbrowskiego,0,Przestronne mieszkanie na trzecim piętrze w kamienicy w Poznaniu w dzielnicy Jeżyce. Dwa pokoje okna wychodzące na południe; widok na inne budynki. Standard wykończenia: Ściany - gładź gipsowa; Podłogi - panele podłogowe; Okna - częściowo PCV ...
4528,323000,3,65.6,2,Poznań Stare Miasto ul. Nowowiejskiego Libelta Kościuszki,1,OKAZJA!!! Atrakcyjna lokalizacja! Zapraszam do zapoznania się z ofertą sprzedazy mieszkania położonego w Centrum. Blisko do uczelni centrów handlowych marketów przychodni biblioteki szkolnictwa zielonych terenów spacerowych. Ścisłe...
808,270208,2,42.22,5,Poznań Piątkowo ul. Kurpińskiego,0,Nieruchomości Mieszkania Nieruchomości Mieszkania
990,300000,2,54,2,Poznań ul. Świętego Wojciecha ,1,Polecam na sprzedaż ATRAKCYJNE mieszkanie o powierzchni 54m2 położone w samym sercu Poznania przy ul. Świętego Wojciecha. Mieszkanie 2 pokojowe w układzie NIEZALEŻNYM położone na 2 piętrze w 2 piętrowej kamienicy. Mieszkanie składa się z pokoi o...
1666,323000,2,54,3,Poznań ul. Os. Władysława Jagiełły,0,Oferuję na sprzedaż nowoczesne dwupokojowe mieszkanie na Oś. Władysława Jagiełły. Mieszkanie znajduje się na 3 piętrze 4 piętrowego niskiego bloku z cegły wybudowanego w 1993 roku. Mieszkanie 53 4 m2 składające się z: Salonu Sypialni Kuchni...
642,249000,2,51,3,Poznań Wilda,0,| Na sprzedaż funkcjonalne mieszkanie 2 pokojowe 51m2 z balkonem na 3 piętrze w pięknej zrewitalizowanej kamienicy po kapitalnym remoncie przy ulicy Umińskiego na Wildzie w Poznaniu. FORMA PRAWNA: pełna własność lokalu z księga wieczystą i...
72,355000,2,48,1,Poznań Piątkowo ul. Os. Stefana Batorego,0,Na sprzedaż 2-pokojowe mieszkanie o powierzchni 48 m2 na os. Stefana Batorego (nowa część osiedla granicząca z kampusem Morasko). Mieszkanie składa się z: - duży pokój - 17 m2 z balkonem o powierzchni 13 m2 z szafą suwaną o szer. 3 3 m -...
997,260000,2,54,3,Poznań Poznań-Nowe Miasto ul. Stanisława Małachowskiego,0,Mieszkanie 2 pokojowe 52 m2 na 3 piętrze w 4-ro piętrowym bloku przy ul. Małachowskiego na Zawadach. Pokoje niezależne w kwadratach - 19 m2 i 16 m2. Korytarz. Kuchnia jasna spiżarnia. Mieszkanie wyremontowanw. Ogrzewanie gazowe. Okna PCV....
1609,699000,4,88,6,Poznań ul. Garbary,1,Przestronne mieszkanie na szóstym piętrze w apartamentowcu w Poznaniu w dzielnicy Centrum. Cztery pokoje z aneksem kuchennym okna wychodzące na północ południe zachód; widok na inne budynki. Standard wykończenia: Ściany - gładź gipsowa tynk;...
184,245877,2,39.98,5,Poznań Winogrady ul. Hawelańska,0,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...
90,290455,2,47.6,4,Poznań Winogrady ul. Hawelańska,0,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...
357,349566,3,61.22,1,Poznań Nowe Miasto ul. Smolna 13 D,0,Nieruchomości Mieszkania Nieruchomości Mieszkania
58,226000,3,45,3,Poznań Grunwald ul. Promienista,0,6 6 3 - 7 8 3 - 4 4 4 == == == == == 3 pokoje (16m2 9m2 6m2) + BALKON + piwnica. 226.000zł Osobna umeblowana kuchnia.   2 pokoje osobne trzeci przechodni mieszkanie po remoncie kilka lat temu. Blok: ocieplony i odświeżony. Okna...
1517,344000,3,62.5,1,Poznań Wilda,0,Polecam na sprzedaż mieszkanie znajdujące się na poznańskiej Wildzie w otoczeniu rozległych terenów zielonych. Mieszkanie o powierzchni 62 5m2 o bardzo funkcjonalnym rozkładzie składa się z dużego salonu połączonego z garderobą oraz z małą...
312,265000,3,47,2,Poznań Rataje Zawady Debiec ul. Powstań Narodowych Os.,1,Polecam na sprzedaż mieszkanie 3 pokojowe 47m na os Powstań Narodowych Rataje. Drugie piętro w czterokondygnacyjnym bloku. Trzy niezależne pokoje 15m 11m 7.6m kuchnia łazienka po remoncie i przestronny korytarz. Nowe drewniane okna.Na...
2000,350000,4,100,2,Poznań ul. Dąbrowskiego Kościelna Rynek Jeżycki K,1,OFERTA LICENCJONOWANEGO POŚREDNIKA - kupujesz bezpiecznie z ubezpieczeniem OC od transakcji. Polecam na sprzedaż mieszkanie o pow. ok. 100 m2 przy ulicy DĄBROWSKIEGO- w bezpośrednim sąsiedztwie Rynku Jeżyckiego. DOSKONAŁA LOKALIZACJA- w...
3198,180000,1,37,1,Poznań Łazarz Grunwald Górczyn Jeżyce ul. Chłodna - Możliwość Skorzystania Z Kredyt,1,BEZPIECZNA TRANSAKCJA JEDYNIE Z DOŚWIADCZONYM I LICENCJONOWANYM POŚREDNIKIEM!!! 100 % SATYSFAKCJI Z ZAKUPU!!! Polecam do zakupu kawalerkę położoną na Łazarzu ( ul. Chłodna ). Na 37 m2 składa się ustawny pokój ( ok. 20 m2 ) osobna kuchnia z...
2055,890000,6,145,1,Poznań Stare Miasto ul. Ratajczaka,1,KOMFORTOWE MIESZKANIE UL. RATAJCZAKA -KAMIENICA PO REWITALIZACJI -6 POKOI -MIEJSCE POSTOJOWE W PODWÓRZU WJAZD NA PILOTA. -MOŻLIWOŚĆ NAJMU -4500 ZŁ/MIEŚ. Główne atuty nieruchomości: • prestiżowa lokalizacja • bliskość komunikacji miejskiej • po...
4791,405000,3,73.9,3,Poznań ,1,Zachęcam do zapoznania się z ofertą sprzedaży wyjątkowego mieszkania w bardzo pożądanej lokalizacji: - 3 pokojowe poddaszowe mieszkanie na os. niskich budynków wielorodzinnych wniesionych na przełomie 1999 i 2000 r. przy ul. Św. Rocha tuż nad...
1031,264000,2,48,3,Poznań Naramowice ul. Winogrady Naramowice,0,ARKEI NIERUCHOMOŚCI polecają dwupokojowe mieszkanie w doskonałej lokalizacji na Naramowicach. OPIS MIESZKANIA: Mieszkanie dwupokojowe na Naramowicach o powierzchni 48 2m2 znajduje się na 3 piętrze w niskim bloku z 2006 roku. Składa się z:...
1616,450000,4,122.55,3,Poznań Grunwald ul. Śniadeckich,0,Polecam na sprzedaż przestronne mieszkanie w kamienicy z 1908 roku położonej przy ul. Śniadeckich na Grunwaldzie/Łazarzu. Mieszkanie położone jest na 3 piętrze. Lokal składa się z 4 pokoi o pow. ok. (33m2 30m2 22m2 9m2) kuchni ok. 14m2 ...
4599,270000,3,66.5,15,Poznań Rataje Nowe Miasto ul. Os. Tysiąclecia,1,Funkcjonalne przytulne bardzo ładne dwupokojowe mieszkanie na II piętrze w Poznaniu na osiedlu Tysiąclecia w 10 piętrowym bloku. Powierzchnia całkowita mieszkania - 45 50 m2. Mieszkanie składa się z 2 niezależnych pokoi kuchni łazienki z WC ...
4069,320000,2,60,1,Poznań ,1,Polecam na sprzedaż dwupokojowe mieszkanie w częściowo odremontowanej kamienicy w ścisłym centrum miasta. Mieszkanie o powierzchni ok. 60 m2 znajduje się na wysokim parterze czteropiętrowej frontowej kamienicy w bocznej uliczce od ul. Św. Marcin....
1020,308000,2,53.87,3,Poznań ul. Dolina,0,!!!0% PROWIZJI OD KUPUJĄCEGO!!! Oferuję 2- pokojowe mieszkanie na 3- piętrze wyremontowanej kamienicy na Górnej Wildzie. Kamienica znajduje się w ścisłym centrum przy ul. Dolina nieopodal skrzyżowania ulic Chwiałkowskiego i Górna Wilda. Miejsce...
1432,310000,2,70.2,3,Poznań Jeżyce Grunwald Łazarz ul. Reja,0,Dwupokojowe mieszkanie w samym sercu Poznania-Rynek Jeżycki Ładna okolica bezproblemowy dojazd Główne atuty nieruchomości: • doskonała komunikacja z centrum • cicha i spokojna okolica • bliskość szkoły przedszkola gimnazjum Nieruchomość...
1229,237000,2,37,1,Poznań Grunwald ul. Bukowskiej A Bługarskiej,0,Polecam na sprzedaż mieszkanie dwupokojowe o powierzchni 37 m2 na Grunwaldzie rejon ul. Bukowskiej a Bułgarskiej. Mieszkanie usytuowane jest na pierwszym piętrze w niskim ocieplonym i odnowionym czteropiętrowym bloku. Mieszkanie składa się z...
1289,346944,2,59.6,3,Poznań Grunwald ul. Kamiennogórska,0,Mieszkać wśród spokojnej zieleni czy dać się porwać rytmowi miasta? Trudny wybór ale nie musi Cię dotyczyć jeśli zamieszkasz na Młodym Grunwaldzie! Poznaj miejsce dzięki któremu skorzystasz z wygód miasta i ciszy Lasku Marcelińskiego! Zrób...
126,333060,3,54.6,4,Poznań ul. Umultowska,0,WIOSENNA PROMOCJA!!! MIESZKANIA W BARDZO ATRAKCYJNYCH CENACH!!! ZAPRASZAMY www.btm.poznan.pl Na sprzedaż mieszkanie na Piątkowie przy ul Umultowskiej 23 o pow. 54 6 m2 zlokalizowane na IV piętrze. Na metraż mieszkania składają się trzy ustawne...
2824,211043,1,36,3,Poznań Stare Miasto Garbary ul. Garbary Szyperska Piaskowa,1,Mieszkanie dostępne w programie MDM. OFERTA ZWOLNIONA Z PROWIZJI OD KUPUJĄCEGO! OFERTA 0%! Na sprzedaż mieszkanie w stanie deweloperskim zlokalizowane w ścisłym centrum Poznania. Mieszkanie o powierzchni 39 1 m2. Kompaktowe mieszkanie z...
1582,405000,3,78.63,4,Poznań ul. Ul. Milczańska 1,0,Mieszkanie w programie MDM!!! Promocja! Na sprzedaż komfortowe mieszkanie o metrażu 89 10 na 1 piętrze przy ulicy Milczańskiej. Składa się z salonu kuchni dwóch sypialni łazienki oraz ustawnego korytarza. Do mieszkania przynależy balkon....
4077,411000,4,65,2,Poznań Wilda Dębiec ul. Rejon Ul. Czechosłowackiej,1,Zapraszamy do zapoznania się z ofertą apartamentów w kameralnym budynku wielorodzinnym 10 lokalowym wraz halą garażową. Działka położona jest w urokliwej części dzielnicy Dębiec w otoczeniu niskiej przedwojennej zabudowy typu Willi Miejskich....
4937,450000,3,100.2,3,Poznań ul. Stanisława Taczaka,1,Zachęcam do kupna dużego (100 2 m2) mieszkania położonego na trzecim piętrze w odrestaurowanej kamienicy w centrum Poznania przy ul. Stanisława Taczaka. Mieszkanie jest bardzo ciche (na ulicy St. Taczaka obowiązuje ograniczenie prędkości...
765,325000,3,61,3,Poznań Ogrody ul. Nowy Świat Szpitalna Cicha Okolica,0,Gorąco zachęcam do zapoznania się z ofertą sprzedaży 3 pokojowego mieszkania o niezależnym układzie wszystkich pomieszczeń na 3 piętrze niskiego bloku z cegły z lat 60tych w wyśmienitej lokalizacji ul. Nowy Świat tuż przy kampusie Szamarzewo....
1503,439000,3,73.8,2,Poznań Piątkowo Os. St. Batorego ul. Os. St. Batorego / Nowe Batorego,0,Przy lesie! Piątkowo nowa część os. St. Batorego 3-pokojowe 73 8 m2 II piętro w 3 piętrowym budynku szeroki balkon budynek z 2009 r. KW. Wystawa południowo-zachodnia. Pomieszczenia: pok. 19 5m2 z wyjściem na balkon + pok. 13m2 + pok.11 m2 +...
425,149000,1,18,8,Poznań Stare Miasto ul. Bonin,0,Polecam na sprzedaż kawalerkę o pow 18 m2 zlokalizowany przy ul. Turkusowej. Lokal usytuowany na VIII piętrze wysokiego budynku. Składa się z salonu przedpokoju oraz łazienki. Mieszkanie w pełni urządzone i gustownie umeblowane. Idealne...
1421,215000,2,38,1,Poznań Winogrady Piątkowo ul. Os. Kosmonautów,0,ŁADNE DWUPOKOJOWE MIESZKANIE 38M. KW. WINOGRADY OS.KOSMONAUTÓW 215 000 !!! BARDZO DOBRA LOKALIZACJA DO ZAMIESZKANIA LUB NA WYNAJEM !!! Oferuję na sprzedaż ładne wyremontowane dwupokojowe mieszkanie o pow. 38m. kw znajdujące się na parterze w...
1250,383143,2,64.67,1,Poznań Piątkowo ul. Kurpińskiego,0,Nieruchomości Mieszkania Nieruchomości Mieszkania
550,130000,1,26,2,Poznań Wilda ul. Fabryczna,0,Polecam do sprzedaży kawalerkę o pow.ok 26m2 znajdującą się na 2 piętrze w kamienicy.Mieszkanie w pełni umeblowane po remoncie nowe okna PCV na podłogach panele. Mieszkanie składa się z pokoju z aneksem kuchennym ze sprzętem AGD łazienki z...
3737,259000,2,43,2,Poznań Garbary Śródka ul. Garbary Mieszkanie 2 Pokojowe,1,Na sprzedaż mieszkania 2 pokojowe o po 43m2 położone w ścisłym Poznaniu Centrum rejon Garbary. Mieszkanie 2 pokojowe na 2 piętrze dwa niezależne pokoje plus osobna jasna kuchnia. Lokalizacja zapewnia znakomitą komunikacje z każda częścią...
929,188500,1,29,1,Poznań Jeżyce Grunwald Łazarz,0,KAWALERKA 29 mkw W STANIE DEWELOPERSKIM -NOWY BUDYNEK - WŁASNY OGRÓDEK -TEREN ZAMKNIETY Główne atuty nieruchomości: • prestiżowa lokalizacja Nieruchomość złożona z: • pokój z aneksem kuchennym 22 m.kw • korytarz 3 m.kw • łazienka 4 m.kw W...
1055,299000,3,62.5,4,Poznań Grunwald ul. Ściegiennego,0,Rozkładowe przestronne mieszkanie na czwartym piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Grunwald. Trzy pokoje okna wychodzące na północ południe; widok na panoramę miasta. Standard wykończenia: Ściany - gładź gipsowa; Podłogi -...
